ANO_BO;NUM_BO;NUMERO_BOLETIM;BO_INICIADO;BO_EMITIDO;DATAOCORRENCIA;HORAOCORRENCIA;PERIDOOCORRENCIA;DATACOMUNICACAO;DATAELABORACAO;BO_AUTORIA;FLAGRANTE;NUMERO_BOLETIM_PRINCIPAL;LOGRADOURO;NUMERO;BAIRRO;CIDADE;UF;LATITUDE;LONGITUDE;DESCRICAOLOCAL;EXAME;SOLUCAO;DELEGACIA_NOME;DELEGACIA_CIRCUNSCRICAO;ESPECIE;RUBRICA;DESDOBRAMENTO;STATUS;TIPOPESSOA;VITIMAFATAL;NATURALIDADE;NACIONALIDADE;SEXO;DATANASCIMENTO;IDADE;ESTADOCIVIL;PROFISSAO;GRAUINSTRUCAO;CORCUTIS;NATUREZAVINCULADA;TIPOVINCULO;RELACIONAMENTO;PARENTESCO;PLACA_VEICULO;UF_VEICULO;CIDADE_VEICULO;DESCR_COR_VEICULO;DESCR_MARCA_VEICULO;ANO_FABRICACAO;ANO_MODELO;DESCR_TIPO_VEICULO;QUANT_CELULAR;MARCA_CELULAR
2022;4077;4077/2022;02/01/2022 12:37;02/01/2022 12:37;01/01/2022;00:30;DE MADRUGADA;02/01/2022;02/01/2022 12:37;Desconhecida;Não;;AVENIDA DEZ;535;J S SALVADOR;TABOAO DA SERRA;SP;-23,64528819;-46,79025146;Garagem ou abrigo de residência;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;02º D.P. TABOÃO DA SERRA;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;BXD5160;SP;SÃO PAULO;Preta;HONDA/POP 110I;2019;;MOTOCICLO;;
2022;4413;4413/2022;02/01/2022 14:02;02/01/2022 14:50;02/01/2022;03:00;DE MADRUGADA;02/01/2022;02/01/2022 14:02;Desconhecida;Não;;;0;VILA VITÓRIA;S.ANDRE;SP;;;Residência;;ENCAMINHAMENTO DP ÁREA DO FATO;DELEGACIA ELETRONICA;06º D.P. SANTO ANDRÉ;Título II - Patrimônio (arts. 155 a 183);Furto qualificado (art. 155, §4o.) - VEICULO;;Consumado;;;;;;;;;;;;;;;;CBN2256;SP;SANTO ANDRÉ;Prata;FORD/ESCORT HOBBY;1995;;AUTOMOVEL;;
2022;8;ago/22;02/01/2022 15:42;02/01/2022 15:49;31/12/2021;;EM HORA INCERTA;02/01/2022;02/01/2022 15:42;Desconhecida;Não;;;0;CENTRO;ITAPEVI;SP;;;Residência;;APRECIAÇÃO DO DELEGADO TITULAR;DEL.POL.ITAPEVI;DEL.POL.ITAPEVI;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;EOL1660;SP;ITAPEVI;Branco;HONDA/CG 125 CARGO ES;2011;2011;MOTOCICLO;;
2022;5069;5069/2022;02/01/2022 16:55;02/01/2022 16:55;02/01/2022;15:30;A TARDE;02/01/2022;02/01/2022 16:55;Desconhecida;Não;;RUA ELIS REGINA;11;JARDIM PLANALTO BANCÁRIO;FERRAZ DE VASCONCELOS;SP;;;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;DEL.POL.FERRAZ DE VASCONCELOS;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;AUR4C40;SP;FERRAZ DE VASCONCELO;Preta;I/CHEVROLET AGILE LT;2011;;AUTOMOVEL;;
2022;24;24/2022;02/01/2022 17:51;02/01/2022 18:01;02/01/2022;;PELA MANHÃ;02/01/2022;02/01/2022 17:51;Desconhecida;Não;;;0;CHÁCARA PROGRESSO;COTIA;SP;;;Residência;;ENCAMINHAMENTO DP ÁREA DO FATO;DEL.POL.COTIA;02º D.P. COTIA;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FNV9699;SP;RIBEIRAO PRETO;Preta;HONDA/CG150 FAN ESDI;2014;2015;MOTOCICLO;;
2022;12;dez/22;02/01/2022 19:41;02/01/2022 19:53;17/12/2021;22:00;A NOITE;02/01/2022;02/01/2022 19:41;Desconhecida;Não;11/2022 - 30302;RUA SETE DE SETEMBRO;555;CIDADE CRUZEIRO DO SUL;SUZANO;SP;-23,54079554;-46,32174444;Via pública;;BO PARA ADENDO;DEL.POL.FERRAZ DE VASCONCELOS;DEL.POL.SUZANO;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;12;dez/22;02/01/2022 19:41;02/01/2022 19:53;17/12/2021;22:00;A NOITE;02/01/2022;02/01/2022 19:41;Desconhecida;Não;11/2022 - 30302;RUA SETE DE SETEMBRO;555;CIDADE CRUZEIRO DO SUL;SUZANO;SP;-23,54079554;-46,32174444;Via pública;;BO PARA ADENDO;DEL.POL.FERRAZ DE VASCONCELOS;DEL.POL.SUZANO;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;FKJ0I66;SP;S.PAULO;Prata;HONDA/CG 160 FAN;2020;2020;MOTOCICLO;;
2022;12;dez/22;02/01/2022 19:41;02/01/2022 19:53;17/12/2021;22:00;A NOITE;02/01/2022;02/01/2022 19:41;Desconhecida;Não;11/2022 - 30302;RUA SETE DE SETEMBRO;555;CIDADE CRUZEIRO DO SUL;SUZANO;SP;-23,54079554;-46,32174444;Via pública;;BO PARA ADENDO;DEL.POL.FERRAZ DE VASCONCELOS;DEL.POL.SUZANO;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;12;dez/22;02/01/2022 19:41;02/01/2022 19:53;17/12/2021;22:00;A NOITE;02/01/2022;02/01/2022 19:41;Desconhecida;Não;11/2022 - 30302;RUA SETE DE SETEMBRO;555;CIDADE CRUZEIRO DO SUL;SUZANO;SP;-23,54079554;-46,32174444;Via pública;;BO PARA ADENDO;DEL.POL.FERRAZ DE VASCONCELOS;DEL.POL.SUZANO;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FKJ0I66;SP;S.PAULO;Prata;HONDA/CG 160 FAN;2020;2020;MOTOCICLO;;
2022;13;13/2022;02/01/2022 20:39;02/01/2022 20:49;02/01/2022;16:00;A TARDE;02/01/2022;02/01/2022 20:39;Desconhecida;Não;;RUA manuel jose de andrade;124;PQ SÃO FRANCISCO;FERRAZ DE VASCONCELOS;SP;-23,55728962;-46,38114917;Via pública;;APRECIAÇÃO DO DELEGADO TITULAR;DEL.POL.FERRAZ DE VASCONCELOS;DEL.POL.FERRAZ DE VASCONCELOS;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GJC8J27;SP;FERRAZ DE VASCONCEL;Bege;YAMAHA/XTZ150 CROSSER Z;2021;2022;MOTOCICLO;;
